id_x,user_id,book_id,quantity,unit_price,timestamp,shipping,id_y,name,address,phone,email,id,title,author,genre,publisher,year,date,paid_price,user_key,author_set
78536,48186,21465,3,70.25,2025-05-07 07:25:50.000,,48186,Lucila Cummings II,"Apt. 493 20057 Chauncey Course, West Adrian, NM 63401-1969",317.312.5447,martin_okon@gleichner-hirthe.example,21465,Die Hard,Rocky Erdman,Mystery,Allen Ltd,2007,2025-05-07,210.75,"martin_okon@gleichner-hirthe.example317.312.5447Apt. 493 20057 Chauncey Course, West Adrian, NM 63401-1969","('rocky erdman',)"
78014,50359,21373,1,21.99,2025-02-19 22:54:00.000,,50359,Alva Corkery,"Suite 284 328 Thiel Forks, Mertzview, PA 78080",(100) 585-3137,milford@hyatt-schuster.example,21373,Halo 3,Shelby Willms IV,Tall tale,Mainstream Publishing,1976,2025-02-19,21.99,"milford@hyatt-schuster.example(100) 585-3137Suite 284 328 Thiel Forks, Mertzview, PA 78080","('shelby willms iv',)"
83779,49550,21990,1,48.0,2024-08-05 14:27:00.000,,49550,Marty Spencer I,"9596 Lindsey Greens, East Dawnfurt, SC 79918",687 144 6243,joana_wiegand@feest.example,21990,Fear and Trembling,Ozzie Jast,Mystery,University of Akron Press,2024,2024-08-05,48.0,"joana_wiegand@feest.example687 144 62439596 Lindsey Greens, East Dawnfurt, SC 79918","('ozzie jast',)"
83150,49889,21425,1,32.0,2025-07-02 03:35:35.000,"Apt. 147 7365 Jacobson Light, Winfredborough, DE 92301",49889,Addie Schulist,"Apt. 147 7365 Jacobson Light, Winfredborough, DE 92301",(590) 874-8203,carlota_harris@batz.example,21425,Whitney Houston,Angel Kuhic,Science fiction,Banner of Truth Trust,2023,2025-07-02,32.0,"carlota_harris@batz.example(590) 874-8203Apt. 147 7365 Jacobson Light, Winfredborough, DE 92301","('angel kuhic',)"
85151,49620,21343,2,75.0,2024-08-17 03:42:42.000,,49620,Doug McDermott II,"87612 Shona River, Tamraside, NJ 85303-8120",199.864.9800,branda@russel.test,21343,Halo 5: Guardians,"Coy Streich, Keeley Hand, Lela Emard",Horror,HarperCollins,1997,2024-08-17,150.0,"branda@russel.test199.864.980087612 Shona River, Tamraside, NJ 85303-8120","('coy streich', 'keeley hand', 'lela emard')"
83369,50294,21847,1,71.5,2024-11-05 14:37:38.000,NULL,50294,Booker Lakin,"88409 Ruthanne Unions, New Terrencemouth, IA 12419",485.970.6525,ula_larson@parisian.example,21847,High School Musical,Robby Powlowski,Folklore,Daedalus Publishing,1995,2024-11-05,71.5,"ula_larson@parisian.example485.970.652588409 Ruthanne Unions, New Terrencemouth, IA 12419","('robby powlowski',)"
84962,48419,21601,4,5700.0,2024-07-16 06:27:31.000,,48419,Ervin O'Kon,"Apt. 218 9341 Sheldon Turnpike, West Cyrstalland, NJ 14546-7305",894-633-7974,shawna.mccullough@kuhic.test,21601,Dog Day Afternoon,Laronda Kuhn,Essay,Hackett Publishing Company,1987,2024-07-16,22800.0,"shawna.mccullough@kuhic.test894-633-7974Apt. 218 9341 Sheldon Turnpike, West Cyrstalland, NJ 14546-7305","('laronda kuhn',)"
81448,47995,21954,2,47.0,2024-10-21 03:00:00.000,,47995,Gregory Hayes,"Apt. 458 25877 Bayer Port, Chanceland, MT 19153",722-472-5162,tyrell.cruickshank@schmeler.test,21954,The Big Lebowski,Ted Rutherford,Fable,,1977,2024-10-21,94.0,"tyrell.cruickshank@schmeler.test722-472-5162Apt. 458 25877 Bayer Port, Chanceland, MT 19153","('ted rutherford',)"
82272,48687,21992,3,35.5,2024-10-17 16:20:42.000,NULL,48687,Rep. Regina Kuvalis,"26643 Reichert Spurs, South Herbside, GA 59903",671 013 7234,zack@cummerata.example,21992,Fortnite,"Norberto Kohler, Moshe Wilderman",Metafiction,G-Unit Books,1976,2024-10-17,106.5,"zack@cummerata.example671 013 723426643 Reichert Spurs, South Herbside, GA 59903","('moshe wilderman', 'norberto kohler')"
81270,51116,21878,5,56.25,2025-01-31 04:43:25.000,,51116,Holley Bernhard,"Apt. 221 64230 Beahan Turnpike, Trudiport, KS 02182",401.638.8049,ruben.corkery@lowe.test,21878,Midnight Memories,The Hon. Kylee Rempel,Speech,Elsevier,2003,2025-01-31,281.25,"ruben.corkery@lowe.test401.638.8049Apt. 221 64230 Beahan Turnpike, Trudiport, KS 02182","('the hon. kylee rempel',)"
78032,51056,21624,1,21.0,2025-02-14 01:18:00.000,,51056,Kevin Hermiston,"Apt. 478 75951 Dallas Loop, New Chaseburgh, NY 28226",205.109.3933,tom.krajcik@bednar-pouros.test,21624,Edna O'Brien,"Mireya Schroeder, Elmer Parker",Historical fiction,UCL Press,1998,2025-02-14,21.0,"tom.krajcik@bednar-pouros.test205.109.3933Apt. 478 75951 Dallas Loop, New Chaseburgh, NY 28226","('elmer parker', 'mireya schroeder')"
77665,50444,21738,1,46.5,2024-03-15 18:39:00.000,"Suite 205 848 Cyrus Island, Lake Nenitabury, OR 31736-0163",50444,Mervin Ankunding I,"Suite 205 848 Cyrus Island, Lake Nenitabury, OR 31736-0163",605-446-9514,mary@osinski.test,21738,Goodfellas,Shirlene Toy,Classic,Parachute Publishing,2020,2024-03-15,46.5,"mary@osinski.test605-446-9514Suite 205 848 Cyrus Island, Lake Nenitabury, OR 31736-0163","('shirlene toy',)"
83858,49760,21851,1,28.5,2025-01-10 13:59:26.000,"Apt. 363 21548 Carmon Ports, Parkerberg, WA 98298-0556",49760,Adriana Ernser,"Apt. 363 21548 Carmon Ports, Parkerberg, WA 98298-0556",493-088-4997,taylor@bartoletti.example,21851,Half-Life,"Moshe Wilderman, Dr. Emmaline Ritchie, Norberto Kohler",Narrative nonfiction,Open University Press,2023,2025-01-10,28.5,"taylor@bartoletti.example493-088-4997Apt. 363 21548 Carmon Ports, Parkerberg, WA 98298-0556","('dr. emmaline ritchie', 'moshe wilderman', 'norberto kohler')"
78753,48940,21343,4,74.75,2024-08-21 13:20:00.000,"Suite 426 21407 Emmitt Crossing, North Nathanael, ID 69711",48940,Tyron Kerluke,"Suite 426 21407 Emmitt Crossing, North Nathanael, ID 69711",568-518-7029,caroll@strosin.test,21343,Halo 5: Guardians,"Coy Streich, Keeley Hand, Lela Emard",Horror,HarperCollins,1997,2024-08-21,299.0,"caroll@strosin.test568-518-7029Suite 426 21407 Emmitt Crossing, North Nathanael, ID 69711","('coy streich', 'keeley hand', 'lela emard')"
84074,49626,21302,1,23.0,2024-09-15 18:40:00.000,,49626,Cleta White,"Apt. 842 191 Gutmann Rest, West Arlene, WI 73743-8405",955.175.4034,oliver@stanton.test,21302,Stand by Me,Emile Koepp DO,Fiction in verse,Nauka,1992,2024-09-15,23.0,"oliver@stanton.test955.175.4034Apt. 842 191 Gutmann Rest, West Arlene, WI 73743-8405","('emile koepp do',)"
80037,48889,21900,3,73.0,2024-12-16 09:25:00.000,,48889,Francesco Buckridge,"113 Hessel Rest, Port Colintown, IN 11073-4758",269.912.5189,sidney@upton.test,21900,Star Wars: Episode III – Revenge of the Sith,Dr. Emmaline Ritchie,Folklore,Black Sparrow Books,2025,2024-12-16,219.0,"sidney@upton.test269.912.5189113 Hessel Rest, Port Colintown, IN 11073-4758","('dr. emmaline ritchie',)"
79197,49758,21557,1,67.75,2024-07-06 21:22:53.493,,49758,Dane Swaniawski,"2673 Madeline Trafficway, Wehnerhaven, AZ 83401",878.398.7123,sherryl_ziemann@gleichner.test,21557,Transistor,"Josette Nikolaus DC, Antione O'Reilly",Mythology,Chambers Harrap,1985,2024-07-06,67.75,"sherryl_ziemann@gleichner.test878.398.71232673 Madeline Trafficway, Wehnerhaven, AZ 83401","(""antione o'reilly"", 'josette nikolaus dc')"
78881,51014,21679,1,29.5,2024-05-21 07:49:00.000,NULL,51014,Kimber Stiedemann,"304 Dickens Dale, East Kirby, AZ 15731-8613",380.700.7424,victoria@kulas-gerhold.test,21679,Oldboy,Benjamin Mills,Mystery,Blackwell Publishing,2017,2024-05-21,29.5,"victoria@kulas-gerhold.test380.700.7424304 Dickens Dale, East Kirby, AZ 15731-8613","('benjamin mills',)"
81304,49250,21751,1,69.0,2024-09-26 21:55:00.000,"Apt. 803 221 Cummings Wells, Carlofurt, NE 01826-1737",49250,Fr. Sherry Bashirian,"Apt. 803 221 Cummings Wells, Carlofurt, NE 01826-1737",242 702 6060,gerald.runolfsson@damore.example,21751,F-Zero,Myrtis Corwin,Realistic fiction,Chronicle Books,2010,2024-09-26,69.0,"gerald.runolfsson@damore.example242 702 6060Apt. 803 221 Cummings Wells, Carlofurt, NE 01826-1737","('myrtis corwin',)"
83381,50524,21823,1,62.75,2024-10-12 06:43:00.000,,50524,Kellee Kerluke,"5002 Cherilyn Parkways, Port Christin, VA 22056",429-470-8681,tanesha@schmitt.example,21823,The Grand Budapest Hotel,"Era Hodkiewicz, Miss Bok Barrows, Jeffery Leuschke PhD",Fable,Allen Ltd,1985,2024-10-12,62.75,"tanesha@schmitt.example429-470-86815002 Cherilyn Parkways, Port Christin, VA 22056","('era hodkiewicz', 'jeffery leuschke phd', 'miss bok barrows')"
78502,48246,21905,2,2975.0,2024-11-25 00:03:00.000,,48246,Cinthia Huels,"88628 Carter Road, East Lavona, NM 63338-6592",523 494 0934,shirl@rath.test,21905,Off the Wall,Cordell Ritchie,Legend,University of Michigan Press,2002,2024-11-25,5950.0,"shirl@rath.test523 494 093488628 Carter Road, East Lavona, NM 63338-6592","('cordell ritchie',)"
82865,47703,21770,1,21.5,2025-01-06 00:51:00.000,,47703,Ezequiel Zieme IV,"Suite 750 344 Pfannerstill Crescent, North Kamilahbury, WY 08675",282-471-6365,giuseppe@hilpert.test,21770,Dwarf Fortress,Zoila Christiansen,Fairy tale,Basic Books,2003,2025-01-06,21.5,"giuseppe@hilpert.test282-471-6365Suite 750 344 Pfannerstill Crescent, North Kamilahbury, WY 08675","('zoila christiansen',)"
80212,50235,21648,1,21.25,2025-03-17 00:26:00.000,NULL,50235,Isadora Connelly,,561.436.8438,sandy.breitenberg@maggio-hayes.test,21648,Call of Duty: Modern Warfare 3,"Alphonso Gulgowski, Josette Nikolaus DC, Mercedez Welch",Tall tale,George Routledge & Sons,1843,2025-03-17,21.25,sandy.breitenberg@maggio-hayes.test561.436.8438,"('alphonso gulgowski', 'josette nikolaus dc', 'mercedez welch')"
85417,50431,22030,2,16.75,2025-05-01 03:20:18.249,,50431,Adina Jacobi,"Apt. 870 5950 Kunde Throughway, New Alden, DE 85484-1567",488 867 1385,ron_rice@runolfsson-simonis.example,22030,Counter-Strike: Global Offensive,Franklyn Stokes VM,Folklore,Canongate Books,2009,2025-05-01,33.5,"ron_rice@runolfsson-simonis.example488 867 1385Apt. 870 5950 Kunde Throughway, New Alden, DE 85484-1567","('franklyn stokes vm',)"
81482,49340,21937,1,55.5,2025-03-20 00:32:26.000,NULL,49340,Jennifer Hackett,"9164 Elke Crescent, Littlehaven, NC 43977-8209",(964) 577-8623,wilfredo.bayer@bailey-kirlin.example,21937,The Terminator,"Soledad Hickle, Dennis Heaney",Legend,Cambridge University Press,1999,2025-03-20,55.5,"wilfredo.bayer@bailey-kirlin.example(964) 577-86239164 Elke Crescent, Littlehaven, NC 43977-8209","('dennis heaney', 'soledad hickle')"
82605,50503,21316,1,31.0,2024-11-12 07:37:48.000,,50503,Stormy Russel,"925 Altagracia Mall, South Yasukotown, SD 00603",943-098-4585,brenton@bauch.example,21316,Commandos 3: Destination Berlin,Terrance Schneider,Narrative nonfiction,Pen and Sword Books,2024,2024-11-12,31.0,"brenton@bauch.example943-098-4585925 Altagracia Mall, South Yasukotown, SD 00603","('terrance schneider',)"
85454,48483,21889,1,41.5,2025-01-14 16:30:27.437,,48483,Britta Kuhlman,"Apt. 959 77033 Mayert Neck, Flatleyborough, SC 59504",(443) 725-4182,jermaine@kunde-kuphal.test,21889,Diablo,Cristin Deckow III,Science fiction,Blackstaff Press,1986,2025-01-14,41.5,"jermaine@kunde-kuphal.test(443) 725-4182Apt. 959 77033 Mayert Neck, Flatleyborough, SC 59504","('cristin deckow iii',)"
81360,50536,21496,1,67.99,2024-12-11 08:07:00.000,,50536,Margie Runte,"Apt. 359 83824 Rosenbaum Burgs, Bodeside, NM 37073",905-606-1826,bryon.stark@schuppe.example,21496,Before Sunrise,Boris Schowalter CPA,Mythopoeia,Hackett Publishing Company,1981,2024-12-11,67.99,"bryon.stark@schuppe.example905-606-1826Apt. 359 83824 Rosenbaum Burgs, Bodeside, NM 37073","('boris schowalter cpa',)"
84519,50846,21314,1,70.0,2024-12-23 03:06:25.000,NULL,50846,Stacy Ward,"Apt. 556 91673 Gale Light, North Garfield, NY 21001",(330) 274-3695,myrtis_schinner@kling.example,21314,Unplugged,"Randal McCullough, Benedict Steuber, Jon Hettinger DVM",Fiction narrative,Applewood Books,1978,2024-12-23,70.0,"myrtis_schinner@kling.example(330) 274-3695Apt. 556 91673 Gale Light, North Garfield, NY 21001","('benedict steuber', 'jon hettinger dvm', 'randal mccullough')"
84240,51009,22040,1,28.0,2025-03-12 03:29:20.000,NULL,51009,Elayne Pfeffer,"967 Alfonzo Skyway, Lake Heathstad, NY 77800",427 289 3227,grayce@spinka-wisozk.example,22040,Everything is Illuminated,Alec Ziemann,Folklore,Charles Scribner's Sons,2002,2025-03-12,28.0,"grayce@spinka-wisozk.example427 289 3227967 Alfonzo Skyway, Lake Heathstad, NY 77800","('alec ziemann',)"
84029,50422,21570,2,31.99,2025-04-07 19:52:25.000,,50422,Rev. Fredrick Wisoky,"Apt. 994 752 Bernarda Stream, Port Michaelmouth, DE 61614",972.108.9323,valery.green@vonrueden.example,21570,Star Wars: Episode VIII – The Last Jedi,Refugio Zboncak PhD,Narrative nonfiction,Tate Publishing & Enterprises,1913,2025-04-07,63.98,"valery.green@vonrueden.example972.108.9323Apt. 994 752 Bernarda Stream, Port Michaelmouth, DE 61614","('refugio zboncak phd',)"
81966,50817,21406,2,69.0,2024-12-27 14:30:02.000,,50817,Bradly Hammes,"92690 Chris Estate, Harlanland, ND 39809",579 039 0384,william@kuhlman.test,21406,Yoshi's Wooly World,Dr. Emmaline Ritchie,Essay,Sams Publishing,1987,2024-12-27,138.0,"william@kuhlman.test579 039 038492690 Chris Estate, Harlanland, ND 39809","('dr. emmaline ritchie',)"
81674,48636,21785,1,62.0,2024-07-12 06:15:00.000,,48636,Alexandria Kulas,"Apt. 309 195 Dania Ranch, Ambroseborough, VT 70059",702 152 0032,clyde@kris.test,21785,Oh! To be in England,Amb. Nannie Labadie,Legend,Indiana University Press,1985,2024-07-12,62.0,"clyde@kris.test702 152 0032Apt. 309 195 Dania Ranch, Ambroseborough, VT 70059","('amb. nannie labadie',)"
80153,50082,21610,1,55.0,2024-03-24 02:15:02.000,,50082,Bella Crooks,"Suite 785 26959 Monica Via, North Carylstad, AR 63622-7252",860-979-3420,muriel@schaden.test,21610,Ring of Bright Water,"Timmy Corwin, Franklyn Stokes VM",Legend,Horizon Scientific Press,1996,2024-03-24,55.0,"muriel@schaden.test860-979-3420Suite 785 26959 Monica Via, North Carylstad, AR 63622-7252","('franklyn stokes vm', 'timmy corwin')"
78468,48759,21498,1,20.5,2024-08-29 15:48:27.000,,48759,Israel Simonis,"Suite 646 79746 Leroy Flat, Port Paulette, WA 62767",134 016 9450,leanora@reilly-marquardt.test,21498,Chinatown,"Dominque Fisher, Leigh Bednar",Comic/Graphic Novel,Nauka,1997,2024-08-29,20.5,"leanora@reilly-marquardt.test134 016 9450Suite 646 79746 Leroy Flat, Port Paulette, WA 62767","('dominque fisher', 'leigh bednar')"
84860,50034,21374,5,71.5,2024-07-20 14:54:07.000,"Apt. 213 9808 Little Inlet, Leuschkeborough, IA 88360",50034,Miss Teresa Bins,"Apt. 213 9808 Little Inlet, Leuschkeborough, IA 88360",240 273 1498,cleo@wiegand.example,21374,WarioWare: Touched!,Ms. Kami Prosacco,Mythology,St. Martin's Press,1951,2024-07-20,357.5,"cleo@wiegand.example240 273 1498Apt. 213 9808 Little Inlet, Leuschkeborough, IA 88360","('ms. kami prosacco',)"
79044,48749,21419,3,48.25,2025-01-19 06:02:35.871,,48749,Connie Grant,"Apt. 217 57337 Cormier Plaza, South Derek, UT 82403-4113",638-110-5842,winford@smitham.example,21419,Ice Climbers,"Raymundo Aufderhar, Lamar Kautzer, Isabelle Boehm",Crime/Detective,Book League of America,1976,2025-01-19,144.75,"winford@smitham.example638-110-5842Apt. 217 57337 Cormier Plaza, South Derek, UT 82403-4113","('isabelle boehm', 'lamar kautzer', 'raymundo aufderhar')"
79881,49975,21693,1,71.75,2024-08-14 22:04:13.000,,49975,Eldon Hegmann,"Suite 340 6149 Edmund Terrace, Breitenbergtown, MA 91618-6864",880-362-6590,williams@lynch-purdy.example,21693,Wolfenstein 2: The New Colossus,Alec Ziemann,Mythopoeia,Viking Press,2022,2024-08-14,71.75,"williams@lynch-purdy.example880-362-6590Suite 340 6149 Edmund Terrace, Breitenbergtown, MA 91618-6864","('alec ziemann',)"
82048,49300,21324,1,29.5,2024-12-02 23:05:00.000,"Apt. 425 2618 Julio Camp, New Sam, AL 55761",49300,Eusebio Stiedemann,"Apt. 425 2618 Julio Camp, New Sam, AL 55761",154 740 4019,max@halvorson-pagac.example,21324,I Dreamed a Dream,Hortencia Wunsch,Fantasy,Kodansha,1993,2024-12-02,29.5,"max@halvorson-pagac.example154 740 4019Apt. 425 2618 Julio Camp, New Sam, AL 55761","('hortencia wunsch',)"
79520,50930,21626,1,33.0,2024-12-14 17:02:00.000,"25042 Miquel Wall, Pagacville, TX 17275-1972",50930,Abdul Spencer,"25042 Miquel Wall, Pagacville, TX 17275-1972",366.068.0104,brendan@emmerich-von.test,21626,The Witcher 2: Assassins of Kings,Joe Schultz,Legend,Zed Books,1979,2024-12-14,33.0,"brendan@emmerich-von.test366.068.010425042 Miquel Wall, Pagacville, TX 17275-1972","('joe schultz',)"
78303,51105,21572,1,53.0,2024-03-11 23:37:37.000,"Apt. 957 59925 Ondricka Crest, Alysaberg, ID 63559-2707",51105,Miss Jimmy Dach,,586 955 2799,stefani@weber.test,21572,Command & Conquer: Generals - Zero Hour,Cleo Predovic,Fiction in verse,Godwit Press,2008,2024-03-11,53.0,stefani@weber.test586 955 2799,"('cleo predovic',)"
86422,48618,21847,1,67.25,2024-10-15 04:32:10.000,,48618,Tod Kerluke,"Suite 720 70684 Del Path, Howellhaven, VA 56614-7159",907 437 9311,danielle_cummings@runte.example,21847,High School Musical,Robby Powlowski,Folklore,Daedalus Publishing,1995,2024-10-15,67.25,"danielle_cummings@runte.example907 437 9311Suite 720 70684 Del Path, Howellhaven, VA 56614-7159","('robby powlowski',)"
78938,48247,21641,2,32.99,2024-08-23 16:32:54.000,"5829 Amada Motorway, Kemmershire, MN 10541-5506",48247,Carey Mayert,"5829 Amada Motorway, Kemmershire, MN 10541-5506",564.714.8070,natalie@reilly-steuber.example,21641,(What's the Story) Morning Glory?,Rep. Vern Turcotte,Short story,Daedalus Publishing,2020,2024-08-23,65.98,"natalie@reilly-steuber.example564.714.80705829 Amada Motorway, Kemmershire, MN 10541-5506","('rep. vern turcotte',)"
85633,50781,21770,1,18.5,2025-04-20 10:47:00.000,"8760 Toy Ways, North Clintfort, AL 11717",50781,Janet Spinka I,"8760 Toy Ways, North Clintfort, AL 11717",(707) 527-2917,huey@steuber.example,21770,Dwarf Fortress,Zoila Christiansen,Fairy tale,Basic Books,2003,2025-04-20,18.5,"huey@steuber.example(707) 527-29178760 Toy Ways, North Clintfort, AL 11717","('zoila christiansen',)"
85330,48549,21558,1,21.75,2025-02-19 16:38:55.000,,48549,Stanley Stamm,"Suite 241 72999 Isreal Mews, Mariaview, MD 01948",275.046.1352,eva@murray.test,21558,Halo 3: ODST,"Dominque Fisher, Leigh Bednar",Fairy tale,Ten Speed Press,2019,2025-02-19,21.75,"eva@murray.test275.046.1352Suite 241 72999 Isreal Mews, Mariaview, MD 01948","('dominque fisher', 'leigh bednar')"
83494,49773,21355,2,55.5,2024-09-24 08:36:00.000,"1850 Louis Points, Treasaborough, AL 96983",49773,Leo Kovacek,"1850 Louis Points, Treasaborough, AL 96983",808-651-9717,kenneth@boehm-mosciski.example,21355,Diablo III,"Miss Bok Barrows, Jeffery Leuschke PhD, Era Hodkiewicz, Frederick Klocko CPA",Short story,Legend Books,1863,2024-09-24,111.0,"kenneth@boehm-mosciski.example808-651-97171850 Louis Points, Treasaborough, AL 96983","('era hodkiewicz', 'frederick klocko cpa', 'jeffery leuschke phd', 'miss bok barrows')"
79025,49618,21836,2,45.25,2024-10-04 11:19:00.000,"Suite 992 763 Ronny Prairie, Port Neelytown, NC 43283",49618,Ricky O'Conner DO,"Suite 992 763 Ronny Prairie, Port Neelytown, NC 43283",362 844 0726,otelia@swift-grady.example,21836,Thriller,Benjamin Mills,Comic/Graphic Novel,HarperCollins,2025,2024-10-04,90.5,"otelia@swift-grady.example362 844 0726Suite 992 763 Ronny Prairie, Port Neelytown, NC 43283","('benjamin mills',)"
86266,49780,21696,1,41.0,2024-12-21 01:17:18.463,,49780,Aleisha Morar,"Apt. 557 59120 Elina Isle, North Chase, OK 91264-7563",309 058 1920,alena@marquardt-watsica.test,21696,Cool Hand Luke,Msgr. Mohammad Koelpin,Comic/Graphic Novel,Edupedia Publications,2002,2024-12-21,41.0,"alena@marquardt-watsica.test309 058 1920Apt. 557 59120 Elina Isle, North Chase, OK 91264-7563","('msgr. mohammad koelpin',)"
79548,47956,21727,2,16.0,2025-04-15 12:52:47.000,"8678 Sporer Island, Stantonside, GA 61834",47956,Johnny Bruen,"8678 Sporer Island, Stantonside, GA 61834",304 889 4361,clair_watsica@nienow.test,21727,Mirror's Edge,"Antione O'Reilly, Josette Nikolaus DC",Humor,Butterworth-Heinemann,2004,2025-04-15,32.0,"clair_watsica@nienow.test304 889 43618678 Sporer Island, Stantonside, GA 61834","(""antione o'reilly"", 'josette nikolaus dc')"
78527,49588,21659,1,33.99,2025-09-20 00:50:37.000,,49588,Orville Hilll,"96673 Dietrich Ridges, Clarineport, MA 73105",(116) 078-7139,rosella@strosin.test,21659,Fortnite,"Norberto Kohler, Moshe Wilderman",Metafiction,Newnes,1974,2025-09-20,33.99,"rosella@strosin.test(116) 078-713996673 Dietrich Ridges, Clarineport, MA 73105","('moshe wilderman', 'norberto kohler')"
82049,50480,21411,3,36.0,2025-01-24 22:43:13.000,,50480,Mikki Brown Ret.,"166 Towne Port, East Mortonmouth, UT 47218-5616",806.526.7810,marquis_ernser@mcdermott.example,21411,Grim Fandango,Amb. Nannie Labadie,Short story,Heyday Books,2010,2025-01-24,108.0,"marquis_ernser@mcdermott.example806.526.7810166 Towne Port, East Mortonmouth, UT 47218-5616","('amb. nannie labadie',)"
80217,50542,21916,2,18.5,2024-11-28 16:03:59.000,,50542,Xenia Wisoky,"7111 Ferne Knolls, Bechtelarborough, ME 08084-7224",(425) 990-4639,dorinda.fahey@wintheiser.example,21916,Crysis,"Dylan Upton, Fredda Brekke, Vernice Emard",Legend,Peace Hill Press,1983,2024-11-28,37.0,"dorinda.fahey@wintheiser.example(425) 990-46397111 Ferne Knolls, Bechtelarborough, ME 08084-7224","('dylan upton', 'fredda brekke', 'vernice emard')"
82119,49156,21994,1,34.25,2025-05-04 10:37:40.000,,49156,Devorah Hickle,"Suite 432 4251 Homer Camp, Emmafurt, FL 40965",415 677 6080,horacio@doyle-shields.test,21994,The Widening Gyre,The Hon. Terence Klocko,Fable,Butterworth-Heinemann,2001,2025-05-04,34.25,"horacio@doyle-shields.test415 677 6080Suite 432 4251 Homer Camp, Emmafurt, FL 40965","('the hon. terence klocko',)"
81759,50532,21742,1,31.0,2024-10-04 05:39:16.000,,50532,Kia Doyle,"8905 Rowe Run, North Felix, KS 72753-5521",401 867 0271,lamar@armstrong.test,21742,Mad Max: Fury Road,Jimmie Harvey,Speech,Kessinger Publishing,2003,2024-10-04,31.0,"lamar@armstrong.test401 867 02718905 Rowe Run, North Felix, KS 72753-5521","('jimmie harvey',)"
79660,49785,21439,1,34.75,2024-11-13 07:24:10.000,,49785,Audrea Bechtelar,"Suite 206 424 Johnston Alley, South Sherrieland, NE 71327-9306",997-851-0422,tashia.cremin@hoeger-breitenberg.example,21439,The Cricket on the Hearth,Josue Grady,Fiction in verse,ECW Press,2025,2024-11-13,34.75,"tashia.cremin@hoeger-breitenberg.example997-851-0422Suite 206 424 Johnston Alley, South Sherrieland, NE 71327-9306","('josue grady',)"
84392,47920,21876,1,33.75,2024-09-11 19:37:00.000,,47920,Rodrigo Fadel,"Suite 683 387 Ratke Parkways, Peggyland, UT 21282-5868",521.363.9469,teddy_kemmer@collier.example,21876,The Waste Land,Mitch Gusikowski,Historical fiction,Mandrake of Oxford,2017,2024-09-11,33.75,"teddy_kemmer@collier.example521.363.9469Suite 683 387 Ratke Parkways, Peggyland, UT 21282-5868","('mitch gusikowski',)"
85712,50057,21695,3,7399.0,2024-10-25 00:03:10.000,"31005 Viola Manor, Port Nicolaton, RI 08736-9276",50057,Rep. Jermaine Wilkinson,"31005 Viola Manor, Port Nicolaton, RI 08736-9276",101 164 5483,jeri_vonrueden@zulauf-lubowitz.example,21695,Alien,Msgr. Marjorie Koepp,Biography/Autobiography,Kessinger Publishing,1874,2024-10-25,22197.0,"jeri_vonrueden@zulauf-lubowitz.example101 164 548331005 Viola Manor, Port Nicolaton, RI 08736-9276","('msgr. marjorie koepp',)"
84426,51114,21447,1,48.75,2024-08-23 09:09:55.000,"13615 Glover Mount, North Joe, VA 25873-0267",51114,Samantha Lemke,"13615 Glover Mount, North Joe, VA 25873-0267",990-265-3678,shantell@leannon-will.test,21447,This Lime Tree Bower,"Blair Casper, Ms. Rodger Hoppe",Horror,Applewood Books,2005,2024-08-23,48.75,"shantell@leannon-will.test990-265-367813615 Glover Mount, North Joe, VA 25873-0267","('blair casper', 'ms. rodger hoppe')"
83245,49138,21564,2,71.5,2025-02-20 09:43:03.000,,49138,Velvet Macejkovic,"Suite 557 2226 Matilde Trace, West Lai, WA 45301-0736",343.761.6677,mario@cartwright.test,21564,Pokémon Diamond,Sonny Bogan,Classic,Marion Boyars Publishers,1979,2025-02-20,143.0,"mario@cartwright.test343.761.6677Suite 557 2226 Matilde Trace, West Lai, WA 45301-0736","('sonny bogan',)"
86098,50352,21630,3,30.5,2025-01-14 12:48:00.000,,50352,Wallace Grady,"58775 Smith Center, North Orpha, NJ 77529-9768",478 455 0092,micah.mueller@johns.example,21630,"Look Homeward, Angel","Jeffery Leuschke PhD, Frederick Klocko CPA, Miss Bok Barrows, Era Hodkiewicz",Comic/Graphic Novel,Shambhala Publications,1979,2025-01-14,91.5,"micah.mueller@johns.example478 455 009258775 Smith Center, North Orpha, NJ 77529-9768","('era hodkiewicz', 'frederick klocko cpa', 'jeffery leuschke phd', 'miss bok barrows')"
81100,48744,21485,1,45.0,2024-09-25 17:37:41.000,,48744,Damion Glover,"70939 Lloyd Fall, Dooleybury, CO 89886",906 908 8845,bernardine_erdman@mueller-fay.example,21485,Brütal Legend,Abigail Reynolds,Suspense/Thriller,Felony & Mayhem Press,1980,2024-09-25,45.0,"bernardine_erdman@mueller-fay.example906 908 884570939 Lloyd Fall, Dooleybury, CO 89886","('abigail reynolds',)"
78492,51094,21482,1,64.5,2025-01-06 08:48:33.000,"Suite 820 851 Wolf Row, North Edisonport, FL 57465",51094,Charlene Johns,"Suite 820 851 Wolf Row, North Edisonport, FL 57465",(258) 403-4772,augustine@schmeler.test,21482,Pokémon Moon,Zackary Carter,Fiction in verse,Candlewick Press,1978,2025-01-06,64.5,"augustine@schmeler.test(258) 403-4772Suite 820 851 Wolf Row, North Edisonport, FL 57465","('zackary carter',)"
